I1,V1,I2,V2,I3,V3,I4,V4,I5,V5,I6,V6,fault
0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49397 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49397 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49397 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49397 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49397 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49397 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49397 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49397 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49397 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49397 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49397 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49397 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49398 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49399 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49378 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49384 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49384 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49384 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49384 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49384 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49384 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49384 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49384 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49384 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49384 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49384 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49384 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49384 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49384 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49384 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49385 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49388 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49398 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49399 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49399 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49399 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49399 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49399 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49399 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49399 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49399 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49399 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49399 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49399 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49399 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49397 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49372 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49373 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49373 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49373 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49373 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49373 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49373 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49373 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49373 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49373 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49373 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49373 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49374 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49376 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49387 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49397 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49399 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49397 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,1 
0.00000 ,164.49397 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,1 
0.00000 ,164.49397 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,1 
0.00000 ,164.49397 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,1 
0.00000 ,164.49397 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,1 
0.00000 ,164.49397 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,1 
0.00000 ,164.49397 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,1 
0.00000 ,164.49397 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,1 
0.00000 ,164.49397 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,1 
0.00000 ,164.49397 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,1 
0.00000 ,164.49397 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,1 
0.00000 ,164.49397 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,1 
0.00000 ,164.49397 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,1 
0.00000 ,164.49397 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,1 
0.00000 ,164.49397 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,1 
0.00000 ,164.49397 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,0.00000 ,164.49399 ,1 
0.00000 ,164.49397 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49399 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49398 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,164.49400 ,1 
0.00000 ,164.49400 ,0.00000 ,164.49401 ,0.00000 ,0.00000 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,0.00000 ,164.49400 ,1 
