Irradiance,Resistance,I1,V1,I2,V2,I3,V3,I4,V4,I5,V5,I6,V6,Fault
1000,24,1.33464,160.9587,1.33464,160.9587,0,160.1574,1.33464,160.9587,1.33464,160.9587,1.33464,160.9587,3
1000,25,1.2824,161.1016,1.2824,161.1016,0,160.300344,1.2824,161.1016,1.2824,161.1016,1.2824,161.1016,3
1000,26,1.234093,161.23444,1.234093,161.23444,0,160.43211,1.234093,161.23444,1.234093,161.23444,1.234093,161.23444,3
1000,27,1.18928902,161.3552,1.18928902,161.3552,0,160.554,1.18928902,161.3552,1.18928902,161.3552,1.18928902,161.3552,3
1000,28,1.147622,161.46827,1.147622,161.46827,0,160.66712,1.147622,161.46827,1.147622,161.46827,1.147622,161.46827,3
1000,29,1.10877,161.5734,1.10877,161.5734,0,160.7723,1.10877,161.5734,1.10877,161.5734,1.10877,161.5734,3
1000,30,1.07246,161.67157,1.07246,161.67157,0,160.87049,1.07246,161.67157,1.07246,161.67157,1.07246,161.67157,3
1000,20,1.594407,160.2422,0,159.4407,1.594407,160.2422,1.594407,160.2422,1.594407,160.2422,1.594407,160.2422,3
1000,21,1.5204,160.4474,0,159.645,1.5204,160.4474,1.5204,160.4474,1.5204,160.4474,1.5204,160.4474,3
1000,22,1.45302,160.6335,0,159.832,1.45302,160.6335,1.45302,160.6335,1.45302,160.6335,1.45302,160.6335,3
1000,23,1.3913,160.8033,0,160.0019,1.3913,160.8033,1.3913,160.8033,1.3913,160.8033,1.3913,160.8033,3
1000,24,1.33464,160.9587,0,160.1574,1.33464,160.9587,1.33464,160.9587,1.33464,160.9587,1.33464,160.9587,3
1000,25,1.2824,161.1016,0,160.300344,1.2824,161.1016,1.2824,161.1016,1.2824,161.1016,1.2824,161.1016,3
1000,26,1.234093,161.23444,0,160.43211,1.234093,161.23444,1.234093,161.23444,1.234093,161.23444,1.234093,161.23444,3
1000,27,1.18928902,161.3552,0,160.554,1.18928902,161.3552,1.18928902,161.3552,1.18928902,161.3552,1.18928902,161.3552,3
1000,28,1.147622,161.46827,0,160.66712,1.147622,161.46827,1.147622,161.46827,1.147622,161.46827,1.147622,161.46827,3
1000,29,1.10877,161.5734,0,160.7723,1.10877,161.5734,1.10877,161.5734,1.10877,161.5734,1.10877,161.5734,3
1000,30,1.07246,161.67157,0,160.87049,1.07246,161.67157,1.07246,161.67157,1.07246,161.67157,1.07246,161.67157,3
1000,20,0,159.4407,1.594407,160.2422,1.594407,160.2422,1.594407,160.2422,1.594407,160.2422,1.594407,160.2422,3
1000,21,0,159.645,1.5204,160.4474,1.5204,160.4474,1.5204,160.4474,1.5204,160.4474,1.5204,160.4474,3
1000,22,0,159.832,1.45302,160.6335,1.45302,160.6335,1.45302,160.6335,1.45302,160.6335,1.45302,160.6335,3
1000,23,0,160.0019,1.3913,160.8033,1.3913,160.8033,1.3913,160.8033,1.3913,160.8033,1.3913,160.8033,3
1000,24,0,160.1574,1.33464,160.9587,1.33464,160.9587,1.33464,160.9587,1.33464,160.9587,1.33464,160.9587,3
1000,25,0,160.300344,1.2824,161.1016,1.2824,161.1016,1.2824,161.1016,1.2824,161.1016,1.2824,161.1016,3
1000,26,0,160.43211,1.234093,161.23444,1.234093,161.23444,1.234093,161.23444,1.234093,161.23444,1.234093,161.23444,3
1000,27,0,160.554,1.18928902,161.3552,1.18928902,161.3552,1.18928902,161.3552,1.18928902,161.3552,1.18928902,161.3552,3
1000,28,0,160.66712,1.147622,161.46827,1.147622,161.46827,1.147622,161.46827,1.147622,161.46827,1.147622,161.46827,3
1000,29,0,160.7723,1.10877,161.5734,1.10877,161.5734,1.10877,161.5734,1.10877,161.5734,1.10877,161.5734,3
1000,30,0,160.87049,1.07246,161.67157,1.07246,161.67157,1.07246,161.67157,1.07246,161.67157,1.07246,161.67157,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100,0.2,2,40,2,40,2,40,2,40,2,40,2,40,4
150,0.3,3,41,3,41,3,41,3,41,3,41,3,41,4
200,0.4,4,42,4,42,4,42,4,42,4,42,4,42,4
250,0.4,4.5,43,4.5,43,4.5,43,4.5,43,4.5,43,4.5,43,4
260,0.5,4.6,44,4.6,44,4.6,44,4.6,44,4.6,44,4.6,44,4
1000,11,1.929,157.372,1.929,157.372,2.593,157.375,2.593,157.375,2.593,157.375,2.593,157.375,2
1000,11.5,1.846,157.688,1.846,157.688,2.487,153.689,2.487,153.689,2.487,153.689,2.487,153.689,2
1000,12,1.771,157.977,1.771,157.977,2.389,157.978,2.389,157.978,2.389,157.978,2.389,157.978,2
1000,12.5,1.701,158.242,1.701,158.242,2.298,158.243,2.298,158.243,2.298,158.243,2.298,158.243,2
1000,13.5,1.577,158.712,1.577,158.712,2.135,158.712,2.135,158.712,2.135,158.712,2.135,158.712,2
1000,10,2.83677,156.644,2.83677,156.644,2.118511,156.64348,2.83677,156.644,2.118511,156.64348,2.83677,156.644,2
1000,9,3.129411,155.7459,3.129411,155.7459,2.34911,155.74517,3.129411,155.7459,2.34911,155.74517,3.129411,155.7459,2
1000,8,3.488272,154.611,3.488272,154.611,2.6342,154.61017,3.488272,154.611,2.6342,154.61017,3.488272,154.611,2
1000,7,3.93787,153.1283,3.93787,153.1283,3.00457,153.127392,3.93787,153.1283,3.00457,153.127392,3.93787,153.1283,2
1000,6,4.51538,151.100168,4.51538,151.100168,3.493867,151.099146,4.51538,151.100168,3.493867,151.099146,4.51538,151.100168,2
560,1.5,8.084,73.777,8.112,73.777,8.112,73.777,8.112,73.777,8.112,73.777,8.112,73.777,4
560,1.6,8.074,78.573,8.106,78.573,8.106,78.573,8.106,78.573,8.106,78.573,8.106,78.573,4
560,1.7,8.068,83.355,8.109,83.355,8.109,83.355,8.109,83.355,8.109,83.355,8.109,83.355,4
566,1.8,8.039,88.111,8.092,88.111,8.092,88.111,8.092,88.111,8.092,88.111,8.092,88.111,4
567,1.9,7.999,92.819,8.085,92.819,8.085,92.819,8.085,92.819,8.085,92.819,8.085,92.819,4
570,2,7.918,97.426,8.078,97.426,8.078,97.426,8.078,97.426,8.078,97.426,8.078,97.426,4
575,2.1,4.918,95.976,8.08,95.98,8.08,95.98,8.08,95.98,8.08,95.98,8.08,95.98,4
577,2.2,4.909,100.399,8.072,100.402,8.072,100.402,8.072,100.402,8.072,100.402,8.072,100.402,4
580,2.3,4.9,104.788,8.067,104.792,8.067,104.792,8.067,104.792,8.067,104.792,8.067,104.792,4
582,2.4,4.892,109.121,8.047,109.124,8.047,109.124,8.047,109.124,8.047,109.124,8.047,109.124,4
585,2.5,4.883,113.355,8.027,113.358,8.027,113.358,8.027,113.358,8.027,113.358,8.027,1113.358,4
590,2.6,4.875,117.423,7.995,117.426,7.995,117.426,7.995,117.426,7.995,117.426,7.995,117.426,4
591,2.7,4.868,121.236,7.947,121.239,7.947,121.239,7.947,121.239,7.947,121.239,7.947,121.239,4
593,2.8,4.86,124.7,7.877,124.703,7.877,124.703,7.877,124.703,7.877,124.703,7.877,124.703,4
594,2.9,4.854,127.754,7.843,127.755,7.843,127.755,7.843,127.755,7.843,127.755,7.843,127.755,4
595,3,4.847,130.392,7.669,130.396,7.669,130.396,7.669,130.396,7.669,130.396,7.669,130.396,4
670,4.2,4.565,143.899,4.8,143.899,6.176,143.9,6.176,143.9,6.176,143.9,6.176,143.9,4
680,4.3,4.506,144.613,4.777,144.613,6.04,144.615,6.04,144.615,6.04,144.615,6.04,144.615,4
690,4.4,4.444,145.265,4.747,145.266,5.91,145.267,5.91,145.267,5.91,145.267,5.91,145.267,4
700,4.5,4.38,145.864,4.71,145.865,5.786,145.866,5.786,145.866,5.786,145.866,5.786,145.866,4
710,4.6,4.316,146.416,4.667,146.416,5.667,146.417,5.667,146.417,5.667,146.417,5.667,146.417,4
720,4.7,4.25,146.927,4.618,146.927,5.555,146.928,5.555,146.928,5.555,146.928,5.555,146.928,4
730,4.8,4.185,147.401,4.565,147.402,5.447,147.402,5.447,147.402,5.447,147.402,5.447,147.402,4
740,4.9,4.12,147.844,4.51,147.444,5.344,147.845,5.344,147.845,5.344,147.845,5.344,147.845,4
750,5,4.056,148.259,4.452,148.26,5.245,148.26,5.245,148.26,5.245,148.26,5.245,148.26,4
1000,1.1,8.137,54.464,8.137,54.464,8.137,54.464,8.137,54.464,8.088,54.464,8.137,54.464,1
1000,1.2,8.131,59.288,8.131,59.288,8.131,59.288,8.131,59.288,8.075,59.288,8.131,59.288,1
1000,1.3,8.125,64.094,8.125,64.094,8.125,64.094,8.125,64.094,8.056,64.094,8.125,64.094,1
1000,1.4,8.118,68.864,8.118,68.864,8.118,68.864,8.118,68.864,8.018,68.864,8.118,68.864,1
1000,1.5,8.112,73.538,8.112,73.538,8.112,73.538,8.112,73.538,7.924,75.538,8.112,73.538,1
1000,1.6,8.106,77.968,8.106,77.968,8.106,77.968,8.106,77.968,7.691,77.968,8.106,77.968,1
1000,1.7,8.101,81.935,8.101,81.935,8.101,81.935,8.101,81.935,7.216,81.935,8.101,81.935,1
1000,1.8,8.096,85.327,8.096,85.327,8.096,85.327,8.096,85.327,6.278,85.327,8.096,85.327,1
1000,1.9,8.092,88.207,8.092,88.207,8.092,88.207,8.092,88.207,5.537,88.207,8.092,88.207,1
1000,2,8.088,90.696,8.088,90.696,8.088,90.696,8.088,90.696,4.5,90.696,8.088,90.696,1
1000,2.1,8.054,92.783,8.054,92.783,8.054,92.783,8.054,92.783,3.371,92.783,8.054,92.783,1
1000,2.2,8.082,94.87,8.082,94.87,8.082,94.87,8.082,94.87,2.344,94.87,8.082,94.87,1
1000,2.3,8.079,96.616,8.079,96.616,8.079,96.616,8.079,96.616,1.259,96.609,8.079,96.616,1
1000,2.4,8.076,98.14,8.076,98.14,8.076,98.14,8.076,98.14,0.174,98.133,8.076,98.14,1
1000,1.12,8.136,55.429,8.136,55.429,8.136,55.429,8.136,55.429,8.086,55.429,8.136,55.429,1
1000,1.14,8.135,56.395,8.135,56.395,8.135,56.395,8.135,56.395,8.083,56.395,8.135,56.395,1
1000,1.16,8.134,57.359,8.134,57.359,8.134,57.359,8.134,57.359,8.081,57.359,8.134,57.359,1
1000,1.18,8.133,58.323,8.133,58.323,8.133,58.323,8.133,58.323,8.078,58.323,8.133,58.323,1
1000,1.2,8.131,59.288,8.131,59.288,8.131,59.288,8.131,59.288,8.075,59.288,8.131,59.288,1
1000,1.22,8.13,60.25,8.13,60.25,8.13,60.25,8.13,60.25,8.072,60.25,8.13,60.25,1
1000,1.44,8.116,70.751,8.116,70.751,8.116,70.751,8.116,70.751,7.99,70.751,8.116,70.751,1
1000,1.46,8.115,71.687,8.115,71.687,8.115,71.687,8.115,71.687,7.972,71.687,8.115,71.687,1
1000,1.48,8.114,72.616,8.114,72.616,8.114,72.616,8.114,72.616,7.95,72.616,8.114,72.616,1
1000,1.5,8.112,73.538,8.112,73.538,8.112,73.538,8.112,73.538,7.924,75.538,8.112,73.538,1
1000,1.52,8.111,74.45,8.111,74.45,8.111,74.45,8.111,74.45,7.892,74.45,8.111,74.45,1
1000,1.54,8.11,75.351,8.11,75.351,8.11,75.351,8.11,75.351,7.854,75.351,8.11,75.351,1
1000,1.56,8.108,76.239,8.108,76.239,8.108,76.239,8.108,76.239,7.808,76.239,8.108,76.239,1
1000,1.58,8.107,77.112,8.107,77.112,8.107,77.112,8.107,77.112,7.754,77.112,8.107,77.112,1
1000,1.6,8.106,77.968,8.106,77.968,8.106,77.968,8.106,77.968,7.691,77.968,8.106,77.968,1
930,1.62,8.105,78.804,8.105,78.804,8.105,78.804,8.105,78.804,7.618,78.804,8.105,78.804,1
1000,1.64,8.104,79.621,8.104,79.621,8.104,79.621,8.104,79.621,7.535,79.621,8.104,79.621,1
1000,1.66,8.103,80.415,8.103,80.415,8.103,80.415,8.103,80.415,7.439,80.415,8.103,80.415,1
1000,1.68,8.102,81.198,8.102,81.198,8.102,81.198,8.102,81.198,7.34,81.198,8.102,81.198,1
1000,1.7,8.101,81.935,8.101,81.935,8.101,81.935,8.101,81.935,7.216,81.935,8.101,81.935,1
1000,1.72,8.1,82.66,8.1,82.66,8.1,82.66,8.1,82.66,7.08,82.66,8.1,82.66,1
1000,1.74,8.099,83.36,8.099,83.36,8.099,83.36,8.099,83.36,6.947,83.36,8.099,83.36,1
1000,1.76,8.098,84.038,8.098,84.038,8.098,84.038,8.098,84.038,6.798,84.038,8.098,84.038,1
1000,1.78,8.097,84.693,8.097,84.693,8.097,84.693,8.097,84.693,6.639,84.693,8.097,84.693,1
1000,1.8,8.096,85.327,8.096,85.327,8.096,85.327,8.096,85.327,6478,85.327,8.096,85.327,1
1000,1.82,8.095,85.94,8.095,85.94,8.095,85.94,8.095,85.94,6.298,85.94,8.095,85.94,1
1000,1.84,8.094,85.533,8.094,85.533,8.094,85.533,8.094,85.533,6.116,85.533,8.094,85.533,1
1000,1.86,8.093,87.108,8.093,87.108,8.093,87.108,8.093,87.108,5.928,87.108,8.093,87.108,1
1000,1.88,8.093,87.666,8.093,87.666,8.093,87.666,8.093,87.666,5.735,87.666,8.093,87.666,1
1000,1.9,8.092,88.207,8.092,88.207,8.092,88.207,8.092,88.207,5.537,88.207,8.092,88.207,1
1000,1.92,8.091,88.732,8.091,88.732,8.091,88.732,8.091,88.732,5.335,88.732,8.091,88.732,1
1000,1.94,8.09,89.243,8.09,89.243,8.09,89.243,8.09,89.243,5.13,89.243,8.09,89.243,1
1000,1.96,8.09,89.833,8.09,89.833,8.09,89.833,8.09,89.833,4.97,89.833,8.09,89.833,1
1000,1.98,8.089,90.224,8.089,90.224,8.089,90.224,8.089,90.224,4.712,90.224,8.089,90.224,1
1000,2,8.088,90.696,8.088,90.696,8.088,90.696,8.088,90.696,4.5,90.696,8.088,90.696,1
1000,2.2,8.082,94.87,8.082,94.87,8.082,94.87,8.082,94.87,2.344,90.864,8.082,94.87,1
1000,2.4,8.074,98.345,8.074,98.345,8.074,98.345,8.074,98.345,0.225,98.113,8.074,98.345,1
1000,2.8,7.689,129.993,7.689,129.993,7.689,129.993,7.689,129.993,7.689,129.993,7.689,129.993,0
1000,2.9,7.558,132.334,7.558,132.334,7.558,132.334,7.558,132.334,7.558,132.334,7.558,132.334,0
1000,3,7.417,134.317,7.417,134.317,7.417,134.317,7.417,134.317,7.417,134.317,7.417,134.317,0
1000,3.1,7.269,136.014,7.269,136.014,7.269,136.014,7.269,136.014,7.269,136.014,7.269,136.014,0
1000,3.2,7.118,137.484,7.118,137.484,7.118,137.484,7.118,137.484,7.118,137.484,7.118,137.484,0
1000,3.3,6.967,138.772,6.967,138.772,6.967,138.772,6.967,138.772,6.967,138.772,6.967,138.772,0
1000,3.4,6.818,139.914,6.818,139.914,6.818,139.914,6.818,139.914,6.818,139.914,6.818,139.914,0
900,3.5,6.672,140.936,6.672,140.936,6.672,140.936,6.672,140.936,6.672,140.936,6.672,140.936,0
1000,3.6,6.53,141.856,6.53,141.856,6.53,141.856,6.53,141.856,6.53,141.856,6.53,141.856,0
1000,3.7,6.391,142.694,6.391,142.694,6.391,142.694,6.391,142.694,6.391,142.694,6.391,142.694,0
800,3.8,6.256,143.46,6.256,143.46,6.256,143.46,6.256,143.46,6.256,143.46,6.256,143.46,0
1000,3.9,6.126,144.166,6.126,144.166,6.126,144.166,6.126,144.166,6.126,144.166,6.126,144.166,0
1000,4,6.004,144.816,6.004,144.816,6.004,144.816,6.004,144.816,6.004,144.816,6.004,144.816,0
1000,4.1,5.878,145.421,5.878,145.421,5.878,145.421,5.878,145.421,5.878,145.421,5.878,145.421,0
900,4.2,5.761,145.984,5.761,145.984,5.761,145.984,5.761,145.984,5.761,145.984,5.761,145.984,0
1000,1.3,0,52.9027,8.1388,53.71,8.1388,53.71,8.1388,53.71,8.1388,53.71,8.1388,53.71,3
1000,1.4,0,56.9347,8.133,57.742,8.133,57.742,8.133,57.742,8.133,57.742,8.133,57.742,3
1000,1.5,0,60.9615,8.1282,61.7696,8.1282,61.7696,8.1282,61.7696,8.1282,61.7696,8.1282,61.7696,3
1000,1.6,0,64.9829,8.1228,65.791,8.1228,65.791,8.1228,65.791,8.1228,65.791,8.1228,65.791,3
1000,2.5,0,100.8685,8.06494,101.67,8.06494,101.67,8.06494,101.67,8.06494,101.67,8.06494,101.67,3
1000,3.5,0,131.879,7.5359,132.6874,7.5359,132.6874,7.5359,132.6874,7.5359,132.6874,7.5359,132.6874,3
1000,4.5,0,142.279,6.3235,143.085,6.3235,143.085,6.3235,143.085,6.3235,143.085,6.3235,143.085,3
1000,5.5,0,147.031,5.3465,147.8365,5.3465,147.8365,5.3465,147.8365,5.3465,147.8365,5.3465,147.8365,3
1000,6.5,0,149.934,4.6133,150.7393,4.6133,150.7393,4.6133,150.7393,4.6133,150.7393,4.6133,150.7393,3
1000,7.5,0,151.73,4.0516,152.74,4.0516,152.74,4.0516,152.74,4.0516,152.74,4.0516,152.74,3
1000,8.5,0,153.413,3.6097,154.217,3.6097,154.217,3.6097,154.217,3.6097,154.217,3.6097,154.217,3
596,3.1,4.898,127.715,4.898,127.718,7.785,127.721,7.785,127.721,7.785,127.721,7.785,127.721,4
597,3.2,4.888,130.314,4.888,130.314,7.673,130.317,7.673,130.317,7.673,130.317,7.673,130.317,4
598,3.3,4.879,132.578,4.879,132.578,7.543,132.581,7.543,132.581,7.543,132.581,7.543,132.581,4
599,3.4,4.872,134.55,4.872,134.55,7.395,134.552,7.395,134.552,7.395,134.552,7.395,134.552,4
600,3.5,4.865,136.274,4.865,136.274,7.243,136.277,7.243,136.277,7.243,136.277,7.243,136.277,4
610,3.6,4.858,137.794,4.858,137.794,7.063,137.796,7.063,137.796,7.063,137.796,7.063,137.796,4
620,3.7,4.853,139.143,4.853,139.143,6.92,139.146,6.92,139.146,6.92,139.146,6.92,139.146,4
630,3.8,4.846,140.351,4.846,140.351,6.757,140.353,6.757,140.353,6.757,140.353,6.757,140.353,4
640,3.9,4.838,141.439,4.838,141.439,6.595,141.441,6.595,141.441,6.595,141.441,6.595,141.441,4
650,4,4.828,142.423,4.828,142.423,4.436,142.425,4.436,142.425,4.436,142.425,4.436,142.425,4
660,4.1,4.619,143.153,4.818,143.115,6.317,143.117,6.317,143.117,6.317,143.117,6.317,143.117,4
1000,1,8.133,49.652,8.133,49.652,8.144,49.652,8.144,49.652,8.144,49.652,8.144,49.652,2
1000,2,8.059,97.664,8.059,97.664,8.077,97.664,8.077,97.664,8.077,97.664,8.077,97.664,2
1000,3,6.878,132.589,6.878,132.589,7.542,132.59,7.542,132.59,7.542,132.59,7.542,132.59,2
1000,4,5.204,143.224,5.204,143.224,6.298,143.225,6.298,143.225,6.298,143.225,6.298,143.225,2
1000,5,4.177,148.127,4.177,148.127,5.227,148.128,5.227,148.128,5.227,148.128,5.227,148.128,2
1000,6,3.493,151.099,3.493,151.099,4.515,151.1,4.515,151.1,4.515,151.1,4.515,151.1,2
1000,7,3.004,153.127,3.004,153.127,3.937,153.128,3.937,153.128,3.937,153.128,3.937,153.128,2
1000,8,2.636,154.61,2.636,154.61,3.448,154.6,3.448,154.6,3.448,154.6,3.448,154.6,2
1000,9,2.349,155.745,2.349,155.745,3.129,155.746,3.129,155.746,3.129,155.746,3.129,155.746,2
1000,10,2.185,156.643,2.185,156.643,2.836,156.644,2.836,156.644,2.836,156.644,2.836,156.644,2
1000,1.5,8.101,73.785,8.101,73.785,8.112,73.785,8.112,73.785,8.112,73.785,8.112,73.785,2
1000,2.5,7.799,119.525,7.799,119.525,7.971,119.525,7.971,119.525,7.971,119.525,7.971,119.525,2
1000,3.5,5.938,139.188,5.938,139.188,6.915,139.189,6.915,139.189,6.915,139.189,6.915,139.189,2
1000,4.5,4.633,146.029,4.633,146.029,5.751,146.03,5.751,146.03,5.751,146.03,5.751,146.03,2
1000,5.5,3.804,149.77,3.804,149.77,4.868,149.771,4.868,149.771,4.868,149.771,4.868,149.771,2
1000,6.5,3.238,152.755,3.238,152.755,4.229,152.756,4.229,152.756,4.229,152.756,4.229,152.756,2
1000,7.5,2.808,153.921,2.808,153.921,3.699,153.922,3.699,153.922,3.699,153.922,3.699,153.922,2
1000,8.5,2.484,155.212,2.484,155.212,3.229,155.213,3.229,155.213,3.229,155.213,3.229,155.213,2
1000,9.5,2.227,156.218,2.227,156.218,2.975,156.219,2.975,156.219,2.975,156.219,2.975,156.219,2
1000,10.5,2.019,157.026,2.019,157.026,2.709,157.026,2.709,157.026,2.709,157.026,2.709,157.026,2
